,Source,Target,weight,start,end
2103,Oceania,Europe,0.2028019694168586,2020-01-01,2020-12-31
2104,Oceania,North America,0.12918426872192848,2020-01-01,2020-12-31
2105,Oceania,South America,0.009037136931046645,2020-01-01,2020-12-31
2106,Europe,Europe,0.6826732450773784,2020-01-01,2020-12-31
2107,Europe,Africa,0.022805275988059075,2020-01-01,2020-12-31
2108,Europe,Asia,0.21060860923993358,2020-01-01,2020-12-31
2109,Europe,Oceania,0.004200758877949518,2020-01-01,2020-12-31
2110,Europe,North America,0.06697912182892117,2020-01-01,2020-12-31
2111,Europe,South America,0.012732988987758318,2020-01-01,2020-12-31
2112,North America,North America,0.3525924392588195,2020-01-01,2020-12-31
2113,North America,Africa,0.008341175594496016,2020-01-01,2020-12-31
2114,North America,Asia,0.4015903805210116,2020-01-01,2020-12-31
2115,North America,Oceania,0.006659575144579022,2020-01-01,2020-12-31
2116,North America,Europe,0.2034281853417611,2020-01-01,2020-12-31
2117,North America,South America,0.027388244139332763,2020-01-01,2020-12-31
2118,South America,South America,0.18848550022334715,2020-01-01,2020-12-31
2119,South America,Africa,0.014077194268051268,2020-01-01,2020-12-31
2120,South America,Asia,0.36895470740961317,2020-01-01,2020-12-31
2121,South America,Oceania,0.003860757684723969,2020-01-01,2020-12-31
2122,South America,Europe,0.19364480612409155,2020-01-01,2020-12-31
2123,South America,North America,0.2309770342901729,2020-01-01,2020-12-31
2124,Africa,Africa,0.11865607065892184,2021-01-01,2021-12-31
2125,Africa,Asia,0.4871768488248293,2021-01-01,2021-12-31
2126,Africa,Oceania,0.005966248168533982,2021-01-01,2021-12-31
2127,Africa,Europe,0.3017153039794501,2021-01-01,2021-12-31
2128,Africa,North America,0.056373570549411195,2021-01-01,2021-12-31
2129,Africa,South America,0.030111957818853567,2021-01-01,2021-12-31
2130,Asia,Asia,0.63061386071525,2021-01-01,2021-12-31
2131,Asia,Africa,0.031244311177561362,2021-01-01,2021-12-31
2132,Asia,Oceania,0.040696104830842475,2021-01-01,2021-12-31
2133,Asia,Europe,0.16934399444349724,2021-01-01,2021-12-31
2134,Asia,North America,0.08941959860632917,2021-01-01,2021-12-31
2135,Asia,South America,0.0386821302265197,2021-01-01,2021-12-31
2136,Oceania,Oceania,0.05918548694496923,2021-01-01,2021-12-31
2137,Oceania,Africa,0.013211020056929779,2021-01-01,2021-12-31
2138,Oceania,Asia,0.5938554664533492,2021-01-01,2021-12-31
2139,Oceania,Europe,0.20319859192767617,2021-01-01,2021-12-31
2140,Oceania,North America,0.12170434377892965,2021-01-01,2021-12-31
2141,Oceania,South America,0.008845090838145974,2021-01-01,2021-12-31
2142,Europe,Europe,0.6826547927100509,2021-01-01,2021-12-31
2143,Europe,Africa,0.02660481855602951,2021-01-01,2021-12-31
2144,Europe,Asia,0.2116414690947313,2021-01-01,2021-12-31
2145,Europe,Oceania,0.0029683792639621292,2021-01-01,2021-12-31
2146,Europe,North America,0.06285371137393472,2021-01-01,2021-12-31
2147,Europe,South America,0.01327682900129142,2021-01-01,2021-12-31
2148,North America,North America,0.35512968017874147,2021-01-01,2021-12-31
2149,North America,Africa,0.01064232898450178,2021-01-01,2021-12-31
2150,North America,Asia,0.4084976172504725,2021-01-01,2021-12-31
2151,North America,Oceania,0.00507898525264359,2021-01-01,2021-12-31
2152,North America,Europe,0.189708183360437,2021-01-01,2021-12-31
2153,North America,South America,0.030943204973203613,2021-01-01,2021-12-31
2154,South America,South America,0.1889416083487714,2021-01-01,2021-12-31
2155,South America,Africa,0.017941207381090337,2021-01-01,2021-12-31
2156,South America,Asia,0.3927096248891284,2021-01-01,2021-12-31
2157,South America,Oceania,0.005028462792289778,2021-01-01,2021-12-31
2158,South America,Europe,0.17942316003641412,2021-01-01,2021-12-31
2159,South America,North America,0.21595593655230594,2021-01-01,2021-12-31
